cross_time	nbr_breaks	Group_m1	Group_m2	Group_m2	Group_m3	Group_m3	Group_c1	Group_sattr	Group_vattr	Group_m_att	Group_c_att	Group_at_rep	Group_m_rep
2.000000e+02	0.000000e+00	8.032611e-01	8.653081e-01	5.600278e-01	3.929217e-01	4.204353e-01	6.087420e-01	1.990575e+00	3.920549e+03	5.341878e-01	9.063392e-01	6.060686e+01	1.127210e+01
2.000000e+02	0.000000e+00	8.032611e-01	8.653081e-01	5.600278e-01	3.929217e-01	4.204353e-01	6.087420e-01	1.990575e+00	3.618792e+03	4.899606e-01	9.063392e-01	6.060686e+01	1.127210e+01
2.000000e+02	0.000000e+00	8.032611e-01	8.653081e-01	5.600278e-01	3.929217e-01	4.204353e-01	6.087420e-01	1.990575e+00	3.618792e+03	5.341878e-01	1.655029e-01	6.060686e+01	1.127210e+01
2.000000e+02	0.000000e+00	8.032611e-01	8.653081e-01	5.600278e-01	3.929217e-01	4.204353e-01	6.087420e-01	1.990575e+00	3.618792e+03	5.341878e-01	9.063392e-01	4.365408e+01	1.127210e+01
2.000000e+02	0.000000e+00	8.032611e-01	8.653081e-01	5.600278e-01	3.929217e-01	4.204353e-01	6.087420e-01	1.990575e+00	3.618792e+03	5.341878e-01	9.063392e-01	6.060686e+01	5.315943e+01
0.000000e+00	2.000000e+00	8.032611e-01	7.281931e-01	1.658544e-01	8.065466e-01	7.868398e-01	5.423809e-01	1.280277e+00	3.920549e+03	4.899606e-01	1.655029e-01	4.365408e+01	5.315943e+01
2.000000e+02	2.000000e+00	1.317280e-01	8.653081e-01	5.600278e-01	8.065466e-01	7.868398e-01	5.423809e-01	1.280277e+00	3.920549e+03	4.899606e-01	1.655029e-01	4.365408e+01	5.315943e+01
4.000000e+02	3.000000e+00	1.317280e-01	7.281931e-01	1.658544e-01	3.929217e-01	4.204353e-01	5.423809e-01	1.280277e+00	3.920549e+03	4.899606e-01	1.655029e-01	4.365408e+01	5.315943e+01
6.000000e+02	6.000000e+00	1.317280e-01	7.281931e-01	1.658544e-01	8.065466e-01	7.868398e-01	6.087420e-01	1.280277e+00	3.920549e+03	4.899606e-01	1.655029e-01	4.365408e+01	5.315943e+01
2.000000e+02	6.000000e+00	1.317280e-01	7.281931e-01	1.658544e-01	8.065466e-01	7.868398e-01	5.423809e-01	1.990575e+00	3.920549e+03	4.899606e-01	1.655029e-01	4.365408e+01	5.315943e+01
4.000000e+02	4.000000e+00	1.317280e-01	7.281931e-01	1.658544e-01	8.065466e-01	7.868398e-01	5.423809e-01	1.280277e+00	3.618792e+03	4.899606e-01	1.655029e-01	4.365408e+01	5.315943e+01
4.000000e+02	2.000000e+00	1.317280e-01	7.281931e-01	1.658544e-01	8.065466e-01	7.868398e-01	5.423809e-01	1.280277e+00	3.920549e+03	5.341878e-01	1.655029e-01	4.365408e+01	5.315943e+01
6.000000e+02	3.000000e+00	1.317280e-01	7.281931e-01	1.658544e-01	8.065466e-01	7.868398e-01	5.423809e-01	1.280277e+00	3.920549e+03	4.899606e-01	9.063392e-01	4.365408e+01	5.315943e+01
4.000000e+02	1.000000e+00	1.317280e-01	7.281931e-01	1.658544e-01	8.065466e-01	7.868398e-01	5.423809e-01	1.280277e+00	3.920549e+03	4.899606e-01	1.655029e-01	6.060686e+01	5.315943e+01
4.000000e+02	1.000000e+00	1.317280e-01	7.281931e-01	1.658544e-01	8.065466e-01	7.868398e-01	5.423809e-01	1.280277e+00	3.920549e+03	4.899606e-01	1.655029e-01	4.365408e+01	1.127210e+01
4.000000e+02	0.000000e+00	1.317280e-01	7.281931e-01	1.658544e-01	8.065466e-01	7.868398e-01	5.423809e-01	1.280277e+00	3.920549e+03	4.899606e-01	1.655029e-01	4.365408e+01	5.315943e+01
2.000000e+02	0.000000e+00	4.742179e-01	1.752219e-01	1.955805e-01	7.923249e-01	8.951018e-01	7.554027e-02	3.749788e+00	5.048460e+03	1.686981e-01	4.129485e-01	1.739327e+01	9.326462e+01
2.000000e+02	0.000000e+00	5.486694e-01	1.752219e-01	1.955805e-01	7.923249e-01	8.951018e-01	7.554027e-02	3.749788e+00	5.048460e+03	1.686981e-01	4.129485e-01	1.739327e+01	9.326462e+01
2.000000e+02	1.000000e+01	4.742179e-01	2.735332e-01	6.258570e-01	7.923249e-01	8.951018e-01	7.554027e-02	3.749788e+00	5.048460e+03	1.686981e-01	4.129485e-01	1.739327e+01	9.326462e+01
2.000000e+02	7.000000e+00	4.742179e-01	1.752219e-01	1.955805e-01	4.557013e-01	4.291623e-01	7.554027e-02	3.749788e+00	5.048460e+03	1.686981e-01	4.129485e-01	1.739327e+01	9.326462e+01
2.000000e+02	5.000000e+00	4.742179e-01	1.752219e-01	1.955805e-01	7.923249e-01	8.951018e-01	3.360416e-02	3.749788e+00	5.048460e+03	1.686981e-01	4.129485e-01	1.739327e+01	9.326462e+01
2.000000e+02	4.000000e+00	4.742179e-01	1.752219e-01	1.955805e-01	7.923249e-01	8.951018e-01	7.554027e-02	3.784406e+00	5.048460e+03	1.686981e-01	4.129485e-01	1.739327e+01	9.326462e+01
2.000000e+02	4.000000e+00	4.742179e-01	1.752219e-01	1.955805e-01	7.923249e-01	8.951018e-01	7.554027e-02	3.749788e+00	4.605852e+03	1.686981e-01	4.129485e-01	1.739327e+01	9.326462e+01
2.000000e+02	3.000000e+00	4.742179e-01	1.752219e-01	1.955805e-01	7.923249e-01	8.951018e-01	7.554027e-02	3.749788e+00	5.048460e+03	5.385639e-01	4.129485e-01	1.739327e+01	9.326462e+01
2.000000e+02	1.400000e+01	4.742179e-01	1.752219e-01	1.955805e-01	7.923249e-01	8.951018e-01	7.554027e-02	3.749788e+00	5.048460e+03	1.686981e-01	5.420850e-01	1.739327e+01	9.326462e+01
2.000000e+02	4.000000e+00	4.742179e-01	1.752219e-01	1.955805e-01	7.923249e-01	8.951018e-01	7.554027e-02	3.749788e+00	5.048460e+03	1.686981e-01	4.129485e-01	6.510257e+01	9.326462e+01
2.000000e+02	1.000000e+00	4.742179e-01	1.752219e-01	1.955805e-01	7.923249e-01	8.951018e-01	7.554027e-02	3.749788e+00	5.048460e+03	1.686981e-01	4.129485e-01	1.739327e+01	6.044171e+01
2.000000e+02	6.000000e+00	4.742179e-01	2.735332e-01	6.258570e-01	4.557013e-01	4.291623e-01	3.360416e-02	3.784406e+00	4.605852e+03	5.385639e-01	5.420850e-01	6.510257e+01	6.044171e+01
2.000000e+02	4.000000e+00	5.486694e-01	1.752219e-01	1.955805e-01	4.557013e-01	4.291623e-01	3.360416e-02	3.784406e+00	4.605852e+03	5.385639e-01	5.420850e-01	6.510257e+01	6.044171e+01
2.000000e+02	3.000000e+00	5.486694e-01	2.735332e-01	6.258570e-01	7.923249e-01	8.951018e-01	3.360416e-02	3.784406e+00	4.605852e+03	5.385639e-01	5.420850e-01	6.510257e+01	6.044171e+01
2.000000e+02	8.000000e+00	5.486694e-01	2.735332e-01	6.258570e-01	4.557013e-01	4.291623e-01	7.554027e-02	3.784406e+00	4.605852e+03	5.385639e-01	5.420850e-01	6.510257e+01	6.044171e+01
2.000000e+02	6.000000e+00	5.486694e-01	2.735332e-01	6.258570e-01	4.557013e-01	4.291623e-01	3.360416e-02	3.749788e+00	4.605852e+03	5.385639e-01	5.420850e-01	6.510257e+01	6.044171e+01
2.000000e+02	1.400000e+01	5.486694e-01	2.735332e-01	6.258570e-01	4.557013e-01	4.291623e-01	3.360416e-02	3.784406e+00	5.048460e+03	5.385639e-01	5.420850e-01	6.510257e+01	6.044171e+01
2.000000e+02	1.100000e+01	5.486694e-01	2.735332e-01	6.258570e-01	4.557013e-01	4.291623e-01	3.360416e-02	3.784406e+00	4.605852e+03	1.686981e-01	5.420850e-01	6.510257e+01	6.044171e+01
2.000000e+02	8.000000e+00	5.486694e-01	2.735332e-01	6.258570e-01	4.557013e-01	4.291623e-01	3.360416e-02	3.784406e+00	4.605852e+03	5.385639e-01	4.129485e-01	6.510257e+01	6.044171e+01
2.000000e+02	1.300000e+01	5.486694e-01	2.735332e-01	6.258570e-01	4.557013e-01	4.291623e-01	3.360416e-02	3.784406e+00	4.605852e+03	5.385639e-01	5.420850e-01	1.739327e+01	6.044171e+01
2.000000e+02	7.000000e+00	5.486694e-01	2.735332e-01	6.258570e-01	4.557013e-01	4.291623e-01	3.360416e-02	3.784406e+00	4.605852e+03	5.385639e-01	5.420850e-01	6.510257e+01	9.326462e+01
2.000000e+02	3.000000e+00	5.486694e-01	2.735332e-01	6.258570e-01	4.557013e-01	4.291623e-01	3.360416e-02	3.784406e+00	4.605852e+03	5.385639e-01	5.420850e-01	6.510257e+01	6.044171e+01
4.000000e+02	1.900000e+01	2.489184e-02	5.729099e-01	9.068083e-01	1.282769e-01	6.120623e-01	4.777275e-01	2.666772e+00	4.565080e+03	4.303778e-01	2.764044e-04	3.491793e+01	7.652841e+01
2.000000e+02	1.100000e+01	4.897461e-01	5.729099e-01	9.068083e-01	1.282769e-01	6.120623e-01	4.777275e-01	2.666772e+00	4.565080e+03	4.303778e-01	2.764044e-04	3.491793e+01	7.652841e+01
2.000000e+02	1.600000e+01	2.489184e-02	7.810044e-01	9.633579e-01	1.282769e-01	6.120623e-01	4.777275e-01	2.666772e+00	4.565080e+03	4.303778e-01	2.764044e-04	3.491793e+01	7.652841e+01
2.000000e+02	1.500000e+01	2.489184e-02	5.729099e-01	9.068083e-01	5.867685e-01	6.621457e-03	4.777275e-01	2.666772e+00	4.565080e+03	4.303778e-01	2.764044e-04	3.491793e+01	7.652841e+01
2.000000e+02	1.700000e+01	2.489184e-02	5.729099e-01	9.068083e-01	1.282769e-01	6.120623e-01	9.947175e-01	2.666772e+00	4.565080e+03	4.303778e-01	2.764044e-04	3.491793e+01	7.652841e+01
2.000000e+02	2.100000e+01	2.489184e-02	5.729099e-01	9.068083e-01	1.282769e-01	6.120623e-01	4.777275e-01	4.160675e+00	4.565080e+03	4.303778e-01	2.764044e-04	3.491793e+01	7.652841e+01
2.000000e+02	1.800000e+01	2.489184e-02	5.729099e-01	9.068083e-01	1.282769e-01	6.120623e-01	4.777275e-01	2.666772e+00	3.260611e+03	4.303778e-01	2.764044e-04	3.491793e+01	7.652841e+01
2.000000e+02	1.600000e+01	2.489184e-02	5.729099e-01	9.068083e-01	1.282769e-01	6.120623e-01	4.777275e-01	2.666772e+00	4.565080e+03	8.275311e-02	2.764044e-04	3.491793e+01	7.652841e+01
2.000000e+02	1.200000e+01	2.489184e-02	5.729099e-01	9.068083e-01	1.282769e-01	6.120623e-01	4.777275e-01	2.666772e+00	4.565080e+03	4.303778e-01	9.384030e-01	3.491793e+01	7.652841e+01
2.000000e+02	1.500000e+01	2.489184e-02	5.729099e-01	9.068083e-01	1.282769e-01	6.120623e-01	4.777275e-01	2.666772e+00	4.565080e+03	4.303778e-01	2.764044e-04	1.425856e+01	7.652841e+01
2.000000e+02	2.100000e+01	2.489184e-02	5.729099e-01	9.068083e-01	1.282769e-01	6.120623e-01	4.777275e-01	2.666772e+00	4.565080e+03	4.303778e-01	2.764044e-04	3.491793e+01	1.871987e+01
2.000000e+02	1.000000e+01	2.489184e-02	7.810044e-01	9.633579e-01	5.867685e-01	6.621457e-03	9.947175e-01	4.160675e+00	3.260611e+03	8.275311e-02	9.384030e-01	1.425856e+01	1.871987e+01
0.000000e+00	1.800000e+01	4.897461e-01	5.729099e-01	9.068083e-01	5.867685e-01	6.621457e-03	9.947175e-01	4.160675e+00	3.260611e+03	8.275311e-02	9.384030e-01	1.425856e+01	1.871987e+01
0.000000e+00	1.100000e+01	4.897461e-01	7.810044e-01	9.633579e-01	1.282769e-01	6.120623e-01	9.947175e-01	4.160675e+00	3.260611e+03	8.275311e-02	9.384030e-01	1.425856e+01	1.871987e+01
2.000000e+02	1.000000e+00	4.897461e-01	7.810044e-01	9.633579e-01	5.867685e-01	6.621457e-03	4.777275e-01	4.160675e+00	3.260611e+03	8.275311e-02	9.384030e-01	1.425856e+01	1.871987e+01
2.000000e+02	0.000000e+00	4.897461e-01	7.810044e-01	9.633579e-01	5.867685e-01	6.621457e-03	9.947175e-01	2.666772e+00	3.260611e+03	8.275311e-02	9.384030e-01	1.425856e+01	1.871987e+01
2.000000e+02	2.000000e+00	4.897461e-01	7.810044e-01	9.633579e-01	5.867685e-01	6.621457e-03	9.947175e-01	4.160675e+00	4.565080e+03	8.275311e-02	9.384030e-01	1.425856e+01	1.871987e+01
2.000000e+02	0.000000e+00	4.897461e-01	7.810044e-01	9.633579e-01	5.867685e-01	6.621457e-03	9.947175e-01	4.160675e+00	3.260611e+03	4.303778e-01	9.384030e-01	1.425856e+01	1.871987e+01
2.000000e+02	1.300000e+01	4.897461e-01	7.810044e-01	9.633579e-01	5.867685e-01	6.621457e-03	9.947175e-01	4.160675e+00	3.260611e+03	8.275311e-02	2.764044e-04	1.425856e+01	1.871987e+01
2.000000e+02	1.000000e+00	4.897461e-01	7.810044e-01	9.633579e-01	5.867685e-01	6.621457e-03	9.947175e-01	4.160675e+00	3.260611e+03	8.275311e-02	9.384030e-01	3.491793e+01	1.871987e+01
2.000000e+02	0.000000e+00	4.897461e-01	7.810044e-01	9.633579e-01	5.867685e-01	6.621457e-03	9.947175e-01	4.160675e+00	3.260611e+03	8.275311e-02	9.384030e-01	1.425856e+01	7.652841e+01
2.000000e+02	0.000000e+00	4.897461e-01	7.810044e-01	9.633579e-01	5.867685e-01	6.621457e-03	9.947175e-01	4.160675e+00	3.260611e+03	8.275311e-02	9.384030e-01	1.425856e+01	1.871987e+01
2.000000e+02	7.000000e+00	6.976870e-01	3.904683e-01	3.336319e-01	5.569693e-01	7.111918e-02	9.484294e-01	4.909512e+00	3.770186e+03	8.037482e-01	5.063665e-01	8.737392e+01	3.898966e+01
2.000000e+02	1.000000e+00	8.151467e-01	3.904683e-01	3.336319e-01	5.569693e-01	7.111918e-02	9.484294e-01	4.909512e+00	3.770186e+03	8.037482e-01	5.063665e-01	8.737392e+01	3.898966e+01
2.000000e+02	8.000000e+00	6.976870e-01	2.324752e-01	4.876075e-01	5.569693e-01	7.111918e-02	9.484294e-01	4.909512e+00	3.770186e+03	8.037482e-01	5.063665e-01	8.737392e+01	3.898966e+01
2.000000e+02	0.000000e+00	6.976870e-01	3.904683e-01	3.336319e-01	1.754067e-01	6.445647e-01	9.484294e-01	4.909512e+00	3.770186e+03	8.037482e-01	5.063665e-01	8.737392e+01	3.898966e+01
2.000000e+02	3.000000e+00	6.976870e-01	3.904683e-01	3.336319e-01	5.569693e-01	7.111918e-02	4.878998e-01	4.909512e+00	3.770186e+03	8.037482e-01	5.063665e-01	8.737392e+01	3.898966e+01
2.000000e+02	0.000000e+00	6.976870e-01	3.904683e-01	3.336319e-01	5.569693e-01	7.111918e-02	9.484294e-01	2.649123e+00	3.770186e+03	8.037482e-01	5.063665e-01	8.737392e+01	3.898966e+01
2.000000e+02	2.000000e+00	6.976870e-01	3.904683e-01	3.336319e-01	5.569693e-01	7.111918e-02	9.484294e-01	4.909512e+00	5.193454e+03	8.037482e-01	5.063665e-01	8.737392e+01	3.898966e+01
0.000000e+00	9.000000e+00	6.976870e-01	3.904683e-01	3.336319e-01	5.569693e-01	7.111918e-02	9.484294e-01	4.909512e+00	3.770186e+03	8.813183e-01	5.063665e-01	8.737392e+01	3.898966e+01
2.000000e+02	4.000000e+00	6.976870e-01	3.904683e-01	3.336319e-01	5.569693e-01	7.111918e-02	9.484294e-01	4.909512e+00	3.770186e+03	8.037482e-01	3.149928e-01	8.737392e+01	3.898966e+01
2.000000e+02	7.000000e+00	6.976870e-01	3.904683e-01	3.336319e-01	5.569693e-01	7.111918e-02	9.484294e-01	4.909512e+00	3.770186e+03	8.037482e-01	5.063665e-01	8.281002e+01	3.898966e+01
2.000000e+02	9.000000e+00	6.976870e-01	3.904683e-01	3.336319e-01	5.569693e-01	7.111918e-02	9.484294e-01	4.909512e+00	3.770186e+03	8.037482e-01	5.063665e-01	8.737392e+01	9.348052e+01
2.000000e+02	0.000000e+00	6.976870e-01	2.324752e-01	4.876075e-01	1.754067e-01	6.445647e-01	4.878998e-01	2.649123e+00	5.193454e+03	8.813183e-01	3.149928e-01	8.281002e+01	9.348052e+01
2.000000e+02	0.000000e+00	8.151467e-01	3.904683e-01	3.336319e-01	1.754067e-01	6.445647e-01	4.878998e-01	2.649123e+00	5.193454e+03	8.813183e-01	3.149928e-01	8.281002e+01	9.348052e+01
2.000000e+02	1.000000e+00	8.151467e-01	2.324752e-01	4.876075e-01	5.569693e-01	7.111918e-02	4.878998e-01	2.649123e+00	5.193454e+03	8.813183e-01	3.149928e-01	8.281002e+01	9.348052e+01
2.000000e+02	0.000000e+00	8.151467e-01	2.324752e-01	4.876075e-01	1.754067e-01	6.445647e-01	9.484294e-01	2.649123e+00	5.193454e+03	8.813183e-01	3.149928e-01	8.281002e+01	9.348052e+01
2.000000e+02	0.000000e+00	8.151467e-01	2.324752e-01	4.876075e-01	1.754067e-01	6.445647e-01	4.878998e-01	4.909512e+00	5.193454e+03	8.813183e-01	3.149928e-01	8.281002e+01	9.348052e+01
2.000000e+02	0.000000e+00	8.151467e-01	2.324752e-01	4.876075e-01	1.754067e-01	6.445647e-01	4.878998e-01	2.649123e+00	3.770186e+03	8.813183e-01	3.149928e-01	8.281002e+01	9.348052e+01
2.000000e+02	0.000000e+00	8.151467e-01	2.324752e-01	4.876075e-01	1.754067e-01	6.445647e-01	4.878998e-01	2.649123e+00	5.193454e+03	8.037482e-01	3.149928e-01	8.281002e+01	9.348052e+01
2.000000e+02	0.000000e+00	8.151467e-01	2.324752e-01	4.876075e-01	1.754067e-01	6.445647e-01	4.878998e-01	2.649123e+00	5.193454e+03	8.813183e-01	5.063665e-01	8.281002e+01	9.348052e+01
2.000000e+02	0.000000e+00	8.151467e-01	2.324752e-01	4.876075e-01	1.754067e-01	6.445647e-01	4.878998e-01	2.649123e+00	5.193454e+03	8.813183e-01	3.149928e-01	8.737392e+01	9.348052e+01
2.000000e+02	1.000000e+00	8.151467e-01	2.324752e-01	4.876075e-01	1.754067e-01	6.445647e-01	4.878998e-01	2.649123e+00	5.193454e+03	8.813183e-01	3.149928e-01	8.281002e+01	3.898966e+01
2.000000e+02	0.000000e+00	8.151467e-01	2.324752e-01	4.876075e-01	1.754067e-01	6.445647e-01	4.878998e-01	2.649123e+00	5.193454e+03	8.813183e-01	3.149928e-01	8.281002e+01	9.348052e+01
2.000000e+02	0.000000e+00	5.511927e-01	7.106727e-01	1.826602e-03	7.005173e-01	1.562874e-01	7.430644e-01	2.391345e+00	4.447605e+03	3.310968e-01	3.585216e-01	4.773748e+01	5.192234e+01
2.000000e+02	0.000000e+00	3.428915e-01	7.106727e-01	1.826602e-03	7.005173e-01	1.562874e-01	7.430644e-01	2.391345e+00	4.447605e+03	3.310968e-01	3.585216e-01	4.773748e+01	5.192234e+01
2.000000e+02	0.000000e+00	5.511927e-01	4.602681e-01	3.622812e-01	7.005173e-01	1.562874e-01	7.430644e-01	2.391345e+00	4.447605e+03	3.310968e-01	3.585216e-01	4.773748e+01	5.192234e+01
2.000000e+02	0.000000e+00	5.511927e-01	7.106727e-01	1.826602e-03	3.293252e-02	5.617989e-01	7.430644e-01	2.391345e+00	4.447605e+03	3.310968e-01	3.585216e-01	4.773748e+01	5.192234e+01
2.000000e+02	0.000000e+00	5.511927e-01	7.106727e-01	1.826602e-03	7.005173e-01	1.562874e-01	3.666707e-01	2.391345e+00	4.447605e+03	3.310968e-01	3.585216e-01	4.773748e+01	5.192234e+01
2.000000e+02	0.000000e+00	5.511927e-01	7.106727e-01	1.826602e-03	7.005173e-01	1.562874e-01	7.430644e-01	4.783867e+00	4.447605e+03	3.310968e-01	3.585216e-01	4.773748e+01	5.192234e+01
2.000000e+02	0.000000e+00	5.511927e-01	7.106727e-01	1.826602e-03	7.005173e-01	1.562874e-01	7.430644e-01	2.391345e+00	4.062503e+03	3.310968e-01	3.585216e-01	4.773748e+01	5.192234e+01
2.000000e+02	0.000000e+00	5.511927e-01	7.106727e-01	1.826602e-03	7.005173e-01	1.562874e-01	7.430644e-01	2.391345e+00	4.447605e+03	3.021618e-01	3.585216e-01	4.773748e+01	5.192234e+01
2.000000e+02	0.000000e+00	5.511927e-01	7.106727e-01	1.826602e-03	7.005173e-01	1.562874e-01	7.430644e-01	2.391345e+00	4.447605e+03	3.310968e-01	2.942996e-02	4.773748e+01	5.192234e+01
2.000000e+02	0.000000e+00	5.511927e-01	7.106727e-01	1.826602e-03	7.005173e-01	1.562874e-01	7.430644e-01	2.391345e+00	4.447605e+03	3.310968e-01	3.585216e-01	2.420063e+01	5.192234e+01
2.000000e+02	0.000000e+00	5.511927e-01	7.106727e-01	1.826602e-03	7.005173e-01	1.562874e-01	7.430644e-01	2.391345e+00	4.447605e+03	3.310968e-01	3.585216e-01	4.773748e+01	8.850069e+01
2.000000e+02	0.000000e+00	5.511927e-01	4.602681e-01	3.622812e-01	3.293252e-02	5.617989e-01	3.666707e-01	4.783867e+00	4.062503e+03	3.021618e-01	2.942996e-02	2.420063e+01	8.850069e+01
2.000000e+02	0.000000e+00	3.428915e-01	7.106727e-01	1.826602e-03	3.293252e-02	5.617989e-01	3.666707e-01	4.783867e+00	4.062503e+03	3.021618e-01	2.942996e-02	2.420063e+01	8.850069e+01
2.000000e+02	5.000000e+00	3.428915e-01	4.602681e-01	3.622812e-01	7.005173e-01	1.562874e-01	3.666707e-01	4.783867e+00	4.062503e+03	3.021618e-01	2.942996e-02	2.420063e+01	8.850069e+01
2.000000e+02	1.300000e+01	3.428915e-01	4.602681e-01	3.622812e-01	3.293252e-02	5.617989e-01	7.430644e-01	4.783867e+00	4.062503e+03	3.021618e-01	2.942996e-02	2.420063e+01	8.850069e+01
2.000000e+02	4.000000e+00	3.428915e-01	4.602681e-01	3.622812e-01	3.293252e-02	5.617989e-01	3.666707e-01	2.391345e+00	4.062503e+03	3.021618e-01	2.942996e-02	2.420063e+01	8.850069e+01
2.000000e+02	2.000000e+00	3.428915e-01	4.602681e-01	3.622812e-01	3.293252e-02	5.617989e-01	3.666707e-01	4.783867e+00	4.447605e+03	3.021618e-01	2.942996e-02	2.420063e+01	8.850069e+01
2.000000e+02	4.000000e+00	3.428915e-01	4.602681e-01	3.622812e-01	3.293252e-02	5.617989e-01	3.666707e-01	4.783867e+00	4.062503e+03	3.310968e-01	2.942996e-02	2.420063e+01	8.850069e+01
2.000000e+02	1.400000e+01	3.428915e-01	4.602681e-01	3.622812e-01	3.293252e-02	5.617989e-01	3.666707e-01	4.783867e+00	4.062503e+03	3.021618e-01	3.585216e-01	2.420063e+01	8.850069e+01
2.000000e+02	8.000000e+00	3.428915e-01	4.602681e-01	3.622812e-01	3.293252e-02	5.617989e-01	3.666707e-01	4.783867e+00	4.062503e+03	3.021618e-01	2.942996e-02	4.773748e+01	8.850069e+01
2.000000e+02	6.000000e+00	3.428915e-01	4.602681e-01	3.622812e-01	3.293252e-02	5.617989e-01	3.666707e-01	4.783867e+00	4.062503e+03	3.021618e-01	2.942996e-02	2.420063e+01	5.192234e+01
2.000000e+02	6.000000e+00	3.428915e-01	4.602681e-01	3.622812e-01	3.293252e-02	5.617989e-01	3.666707e-01	4.783867e+00	4.062503e+03	3.021618e-01	2.942996e-02	2.420063e+01	8.850069e+01
2.000000e+02	3.000000e+00	2.260459e-01	2.683280e-01	7.391934e-01	1.136217e-01	6.504928e-01	2.137666e-01	4.149588e+00	4.197605e+03	9.655389e-01	8.534425e-01	9.495014e+01	6.360200e+01
2.000000e+02	1.000000e+00	9.767270e-01	2.683280e-01	7.391934e-01	1.136217e-01	6.504928e-01	2.137666e-01	4.149588e+00	4.197605e+03	9.655389e-01	8.534425e-01	9.495014e+01	6.360200e+01
4.000000e+02	6.000000e+00	2.260459e-01	5.379749e-01	8.396483e-01	1.136217e-01	6.504928e-01	2.137666e-01	4.149588e+00	4.197605e+03	9.655389e-01	8.534425e-01	9.495014e+01	6.360200e+01
2.000000e+02	7.000000e+00	2.260459e-01	2.683280e-01	7.391934e-01	6.982309e-01	1.694611e-01	2.137666e-01	4.149588e+00	4.197605e+03	9.655389e-01	8.534425e-01	9.495014e+01	6.360200e+01
2.000000e+02	1.500000e+01	2.260459e-01	2.683280e-01	7.391934e-01	1.136217e-01	6.504928e-01	8.734904e-01	4.149588e+00	4.197605e+03	9.655389e-01	8.534425e-01	9.495014e+01	6.360200e+01
2.000000e+02	7.000000e+00	2.260459e-01	2.683280e-01	7.391934e-01	1.136217e-01	6.504928e-01	2.137666e-01	2.279870e+00	4.197605e+03	9.655389e-01	8.534425e-01	9.495014e+01	6.360200e+01
2.000000e+02	1.100000e+01	2.260459e-01	2.683280e-01	7.391934e-01	1.136217e-01	6.504928e-01	2.137666e-01	4.149588e+00	4.474579e+03	9.655389e-01	8.534425e-01	9.495014e+01	6.360200e+01
2.000000e+02	1.100000e+01	2.260459e-01	2.683280e-01	7.391934e-01	1.136217e-01	6.504928e-01	2.137666e-01	4.149588e+00	4.197605e+03	7.262444e-01	8.534425e-01	9.495014e+01	6.360200e+01
2.000000e+02	6.000000e+00	2.260459e-01	2.683280e-01	7.391934e-01	1.136217e-01	6.504928e-01	2.137666e-01	4.149588e+00	4.197605e+03	9.655389e-01	6.525998e-01	9.495014e+01	6.360200e+01
2.000000e+02	8.000000e+00	2.260459e-01	2.683280e-01	7.391934e-01	1.136217e-01	6.504928e-01	2.137666e-01	4.149588e+00	4.197605e+03	9.655389e-01	8.534425e-01	9.275285e+01	6.360200e+01
2.000000e+02	7.000000e+00	2.260459e-01	2.683280e-01	7.391934e-01	1.136217e-01	6.504928e-01	2.137666e-01	4.149588e+00	4.197605e+03	9.655389e-01	8.534425e-01	9.495014e+01	2.509969e+01
2.000000e+02	1.000000e+00	2.260459e-01	5.379749e-01	8.396483e-01	6.982309e-01	1.694611e-01	8.734904e-01	2.279870e+00	4.474579e+03	7.262444e-01	6.525998e-01	9.275285e+01	2.509969e+01
2.000000e+02	0.000000e+00	9.767270e-01	2.683280e-01	7.391934e-01	6.982309e-01	1.694611e-01	8.734904e-01	2.279870e+00	4.474579e+03	7.262444e-01	6.525998e-01	9.275285e+01	2.509969e+01
2.000000e+02	0.000000e+00	9.767270e-01	5.379749e-01	8.396483e-01	1.136217e-01	6.504928e-01	8.734904e-01	2.279870e+00	4.474579e+03	7.262444e-01	6.525998e-01	9.275285e+01	2.509969e+01
2.000000e+02	0.000000e+00	9.767270e-01	5.379749e-01	8.396483e-01	6.982309e-01	1.694611e-01	2.137666e-01	2.279870e+00	4.474579e+03	7.262444e-01	6.525998e-01	9.275285e+01	2.509969e+01
2.000000e+02	0.000000e+00	9.767270e-01	5.379749e-01	8.396483e-01	6.982309e-01	1.694611e-01	8.734904e-01	4.149588e+00	4.474579e+03	7.262444e-01	6.525998e-01	9.275285e+01	2.509969e+01
2.000000e+02	0.000000e+00	9.767270e-01	5.379749e-01	8.396483e-01	6.982309e-01	1.694611e-01	8.734904e-01	2.279870e+00	4.197605e+03	7.262444e-01	6.525998e-01	9.275285e+01	2.509969e+01
2.000000e+02	0.000000e+00	9.767270e-01	5.379749e-01	8.396483e-01	6.982309e-01	1.694611e-01	8.734904e-01	2.279870e+00	4.474579e+03	9.655389e-01	6.525998e-01	9.275285e+01	2.509969e+01
2.000000e+02	0.000000e+00	9.767270e-01	5.379749e-01	8.396483e-01	6.982309e-01	1.694611e-01	8.734904e-01	2.279870e+00	4.474579e+03	7.262444e-01	8.534425e-01	9.275285e+01	2.509969e+01
2.000000e+02	0.000000e+00	9.767270e-01	5.379749e-01	8.396483e-01	6.982309e-01	1.694611e-01	8.734904e-01	2.279870e+00	4.474579e+03	7.262444e-01	6.525998e-01	9.495014e+01	2.509969e+01
